VTX, IDX, in_POSITION0.x, in_POSITION0.y, in_POSITION0.z, in_NORMAL0.x, in_NORMAL0.y, in_NORMAL0.z, in_NORMAL0.w, in_TANGENT0.x, in_TANGENT0.y, in_TANGENT0.z, in_TANGENT0.w, in_TEXCOORD0.x, in_TEXCOORD0.y, in_TEXCOORD1.x, in_TEXCOORD1.y
148, 41, 0.1822, 0.55807, -0.50778, -0.43384, 0.33545, -0.83594, 0.00, 0.65088, -0.5249, -0.54834, -1.00, 0.92432, 0.88184, 0.24263, 0.90231
149, 46, 0.21761, 0.59896, -0.51347, -0.40698, 0.31055, -0.85889, 0.00, 0.65527, -0.55566, -0.51123, -1.00, 0.92627, 0.91162, 0.24126, 0.88238
150, 44, 0.24006, 0.59076, -0.5204, -0.57031, 0.4707, -0.67334, 0.00, 0.51465, -0.43433, -0.73926, -1.00, 0.93945, 0.91602, 0.23339, 0.8794
151, 42, 0.21993, 0.57156, -0.51801, -0.55029, 0.43433, -0.71289, 0.00, 0.55664, -0.44556, -0.70117, -1.00, 0.9375, 0.90039, 0.23463, 0.8897
152, 46, 0.21761, 0.59896, -0.51347, -0.40698, 0.31055, -0.85889, 0.00, 0.65527, -0.55566, -0.51123, -1.00, 0.92627, 0.91162, 0.24126, 0.88238
153, 45, 0.25508, 0.61251, -0.5274, -0.82227, 0.56201, -0.08734, 0.00, 0.01793, -0.12793, -0.9917, -1.00, 0.94141, 0.93066, 0.23168, 0.86944
154, 44, 0.24006, 0.59076, -0.5204, -0.57031, 0.4707, -0.67334, 0.00, 0.51465, -0.43433, -0.73926, -1.00, 0.93945, 0.91602, 0.23339, 0.8794
155, 47, 0.26578, 0.62549, -0.52216, -0.65186, 0.48413, -0.58398, 0.00, 0.40918, -0.42358, -0.80811, -1.00, 0.9375, 0.93945, 0.23432, 0.86362
156, 47, 0.26578, 0.62549, -0.52216, -0.65186, 0.48413, -0.58398, 0.00, 0.40918, -0.42358, -0.80811, -1.00, 0.9375, 0.93945, 0.23432, 0.86362
157, 48, 0.26756, 0.62652, -0.52977, -0.80078, 0.59619, -0.0538, 0.00, -0.01793, -0.11371, -0.99316, -1.00, 0.94189, 0.94092, 0.23179, 0.86257
158, 45, 0.25508, 0.61251, -0.5274, -0.82227, 0.56201, -0.08734, 0.00, 0.01793, -0.12793, -0.9917, -1.00, 0.94141, 0.93066, 0.23168, 0.86944
159, 49, 0.2777, 0.64288, -0.52964, -0.84082, 0.5415, -0.00582, 0.00, -0.08594, -0.14404, -0.98584, -1.00, 0.94043, 0.95166, 0.23261, 0.85567
160, 48, 0.26756, 0.62652, -0.52977, -0.80078, 0.59619, -0.0538, 0.00, -0.01793, -0.11371, -0.99316, -1.00, 0.94189, 0.94092, 0.23179, 0.86257
161, 47, 0.26578, 0.62549, -0.52216, -0.65186, 0.48413, -0.58398, 0.00, 0.40918, -0.42358, -0.80811, -1.00, 0.9375, 0.93945, 0.23432, 0.86362
162, 50, 0.24987, 0.63716, -0.51482, -0.43311, 0.35962, -0.82666, 0.00, 0.62256, -0.54346, -0.56299, -1.00, 0.92578, 0.93896, 0.24149, 0.86406
163, 44, 0.24006, 0.59076, -0.5204, -0.57031, 0.4707, -0.67334, 0.00, 0.51465, -0.43433, -0.73926, -1.00, 0.93945, 0.91602, 0.23339, 0.8794
164, 46, 0.21761, 0.59896, -0.51347, -0.40698, 0.31055, -0.85889, 0.00, 0.65527, -0.55566, -0.51123, -1.00, 0.92627, 0.91162, 0.24126, 0.88238
165, 44, 0.24006, 0.59076, -0.5204, -0.57031, 0.4707, -0.67334, 0.00, 0.51465, -0.43433, -0.73926, -1.00, 0.93945, 0.91602, 0.23339, 0.8794
166, 50, 0.24987, 0.63716, -0.51482, -0.43311, 0.35962, -0.82666, 0.00, 0.62256, -0.54346, -0.56299, -1.00, 0.92578, 0.93896, 0.24149, 0.86406
167, 47, 0.26578, 0.62549, -0.52216, -0.65186, 0.48413, -0.58398, 0.00, 0.40918, -0.42358, -0.80811, -1.00, 0.9375, 0.93945, 0.23432, 0.86362
168, 51, 0.23602, 0.65607, -0.4851, -0.55908, 0.70898, -0.42944, 0.00, 0.32739, -0.28687, -0.90039, -1.00, 0.90479, 0.94141, 0.25436, 0.86218
169, 50, 0.24987, 0.63716, -0.51482, -0.43311, 0.35962, -0.82666, 0.00, 0.62256, -0.54346, -0.56299, -1.00, 0.92578, 0.93896, 0.24149, 0.86406
170, 46, 0.21761, 0.59896, -0.51347, -0.40698, 0.31055, -0.85889, 0.00, 0.65527, -0.55566, -0.51123, -1.00, 0.92627, 0.91162, 0.24126, 0.88238
171, 51, 0.23602, 0.65607, -0.4851, -0.55908, 0.70898, -0.42944, 0.00, 0.32739, -0.28687, -0.90039, -1.00, 0.90479, 0.94141, 0.25436, 0.86218
172, 46, 0.21761, 0.59896, -0.51347, -0.40698, 0.31055, -0.85889, 0.00, 0.65527, -0.55566, -0.51123, -1.00, 0.92627, 0.91162, 0.24126, 0.88238
173, 52, 0.18967, 0.61576, -0.4822, -0.60693, 0.56494, -0.55908, 0.00, 0.42407, -0.3645, -0.8291, -1.00, 0.90186, 0.9082, 0.25642, 0.88417
174, 52, 0.18967, 0.61576, -0.4822, -0.60693, 0.56494, -0.55908, 0.00, 0.42407, -0.3645, -0.8291, -1.00, 0.90186, 0.9082, 0.25642, 0.88417
175, 46, 0.21761, 0.59896, -0.51347, -0.40698, 0.31055, -0.85889, 0.00, 0.65527, -0.55566, -0.51123, -1.00, 0.92627, 0.91162, 0.24126, 0.88238
176, 41, 0.1822, 0.55807, -0.50778, -0.43384, 0.33545, -0.83594, 0.00, 0.65088, -0.5249, -0.54834, -1.00, 0.92432, 0.88184, 0.24263, 0.90231
177, 31, 0.15456, 0.52437, -0.51125, -0.375, 0.32666, -0.86768, 0.00, 0.68994, -0.52686, -0.49658, -1.00, 0.9248, 0.85742, 0.24256, 0.9184
178, 53, 0.14967, 0.56856, -0.48198, -0.63818, 0.50146, -0.58398, 0.00, 0.45996, -0.35986, -0.81152, -1.00, 0.90186, 0.875, 0.25665, 0.90646
179, 41, 0.1822, 0.55807, -0.50778, -0.43384, 0.33545, -0.83594, 0.00, 0.65088, -0.5249, -0.54834, -1.00, 0.92432, 0.88184, 0.24263, 0.90231
180, 52, 0.18967, 0.61576, -0.4822, -0.60693, 0.56494, -0.55908, 0.00, 0.42407, -0.3645, -0.8291, -1.00, 0.90186, 0.9082, 0.25642, 0.88417
181, 41, 0.1822, 0.55807, -0.50778, -0.43384, 0.33545, -0.83594, 0.00, 0.65088, -0.5249, -0.54834, -1.00, 0.92432, 0.88184, 0.24263, 0.90231
182, 53, 0.14967, 0.56856, -0.48198, -0.63818, 0.50146, -0.58398, 0.00, 0.45996, -0.35986, -0.81152, -1.00, 0.90186, 0.875, 0.25665, 0.90646
183, 50, 0.24987, 0.63716, -0.51482, -0.43311, 0.35962, -0.82666, 0.00, 0.62256, -0.54346, -0.56299, -1.00, 0.92578, 0.93896, 0.24149, 0.86406
184, 54, 0.26709, 0.6628, -0.51259, -0.58057, 0.43555, -0.68799, 0.00, 0.52197, -0.44922, -0.7251, -1.00, 0.92285, 0.95605, 0.24313, 0.85275
185, 47, 0.26578, 0.62549, -0.52216, -0.65186, 0.48413, -0.58398, 0.00, 0.40918, -0.42358, -0.80811, -1.00, 0.9375, 0.93945, 0.23432, 0.86362
186, 51, 0.23602, 0.65607, -0.4851, -0.55908, 0.70898, -0.42944, 0.00, 0.32739, -0.28687, -0.90039, -1.00, 0.90479, 0.94141, 0.25436, 0.86218
187, 54, 0.26709, 0.6628, -0.51259, -0.58057, 0.43555, -0.68799, 0.00, 0.52197, -0.44922, -0.7251, -1.00, 0.92285, 0.95605, 0.24313, 0.85275
188, 50, 0.24987, 0.63716, -0.51482, -0.43311, 0.35962, -0.82666, 0.00, 0.62256, -0.54346, -0.56299, -1.00, 0.92578, 0.93896, 0.24149, 0.86406
189, 49, 0.2777, 0.64288, -0.52964, -0.84082, 0.5415, -0.00582, 0.00, -0.08594, -0.14404, -0.98584, -1.00, 0.94043, 0.95166, 0.23261, 0.85567
190, 47, 0.26578, 0.62549, -0.52216, -0.65186, 0.48413, -0.58398, 0.00, 0.40918, -0.42358, -0.80811, -1.00, 0.9375, 0.93945, 0.23432, 0.86362
191, 55, 0.28044, 0.64617, -0.52279, -0.75391, 0.39746, -0.52295, 0.00, 0.36304, -0.41162, -0.83594, -1.00, 0.93604, 0.95313, 0.23516, 0.85457
192, 47, 0.26578, 0.62549, -0.52216, -0.65186, 0.48413, -0.58398, 0.00, 0.40918, -0.42358, -0.80811, -1.00, 0.9375, 0.93945, 0.23432, 0.86362
193, 54, 0.26709, 0.6628, -0.51259, -0.58057, 0.43555, -0.68799, 0.00, 0.52197, -0.44922, -0.7251, -1.00, 0.92285, 0.95605, 0.24313, 0.85275
194, 55, 0.28044, 0.64617, -0.52279, -0.75391, 0.39746, -0.52295, 0.00, 0.36304, -0.41162, -0.83594, -1.00, 0.93604, 0.95313, 0.23516, 0.85457
195, 49, 0.2777, 0.64288, -0.52964, -0.84082, 0.5415, -0.00582, 0.00, -0.08594, -0.14404, -0.98584, -1.00, 0.94043, 0.95166, 0.23261, 0.85567
196, 55, 0.28044, 0.64617, -0.52279, -0.75391, 0.39746, -0.52295, 0.00, 0.36304, -0.41162, -0.83594, -1.00, 0.93604, 0.95313, 0.23516, 0.85457
197, 56, 0.29951, 0.67934, -0.53368, -0.83594, 0.43115, -0.3396, 0.00, 0.20557, -0.32764, -0.92236, -1.00, 0.93701, 0.97412, 0.23434, 0.84064
198, 49, 0.2777, 0.64288, -0.52964, -0.84082, 0.5415, -0.00582, 0.00, -0.08594, -0.14404, -0.98584, -1.00, 0.94043, 0.95166, 0.23261, 0.85567
199, 56, 0.29951, 0.67934, -0.53368, -0.83594, 0.43115, -0.3396, 0.00, 0.20557, -0.32764, -0.92236, -1.00, 0.93701, 0.97412, 0.23434, 0.84064
200, 57, 0.29967, 0.6793, -0.53975, -0.85986, 0.51025, 0.00264, 0.00, -0.11621, -0.19067, -0.97461, -1.00, 0.94043, 0.9751, 0.23229, 0.8402
201, 57, 0.29967, 0.6793, -0.53975, -0.85986, 0.51025, 0.00264, 0.00, -0.11621, -0.19067, -0.97461, -1.00, 0.94043, 0.9751, 0.23229, 0.8402
202, 56, 0.29951, 0.67934, -0.53368, -0.83594, 0.43115, -0.3396, 0.00, 0.20557, -0.32764, -0.92236, -1.00, 0.93701, 0.97412, 0.23434, 0.84064
203, 58, 0.30498, 0.68831, -0.54041, -0.8501, 0.44531, -0.28076, 0.00, 0.16016, -0.28931, -0.94385, -1.00, 0.93945, 0.98047, 0.23256, 0.83663
204, 31, 0.15456, 0.52437, -0.51125, -0.375, 0.32666, -0.86768, 0.00, 0.68994, -0.52686, -0.49658, -1.00, 0.9248, 0.85742, 0.24256, 0.9184
205, 59, 0.09967, 0.49973, -0.48201, -0.71436, 0.47705, -0.51172, 0.00, 0.41919, -0.29395, -0.85889, -1.00, 0.90088, 0.82959, 0.25702, 0.93724
206, 53, 0.14967, 0.56856, -0.48198, -0.63818, 0.50146, -0.58398, 0.00, 0.45996, -0.35986, -0.81152, -1.00, 0.90186, 0.875, 0.25665, 0.90646
207, 31, 0.15456, 0.52437, -0.51125, -0.375, 0.32666, -0.86768, 0.00, 0.68994, -0.52686, -0.49658, -1.00, 0.9248, 0.85742, 0.24256, 0.9184
208, 29, 0.1228, 0.48498, -0.51348, -0.42993, 0.36328, -0.82666, 0.00, 0.6748, -0.479, -0.56152, -1.00, 0.92383, 0.82959, 0.24299, 0.93704
209, 59, 0.09967, 0.49973, -0.48201, -0.71436, 0.47705, -0.51172, 0.00, 0.41919, -0.29395, -0.85889, -1.00, 0.90088, 0.82959, 0.25702, 0.93724
210, 55, 0.28044, 0.64617, -0.52279, -0.75391, 0.39746, -0.52295, 0.00, 0.36304, -0.41162, -0.83594, -1.00, 0.93604, 0.95313, 0.23516, 0.85457
211, 54, 0.26709, 0.6628, -0.51259, -0.58057, 0.43555, -0.68799, 0.00, 0.52197, -0.44922, -0.7251, -1.00, 0.92285, 0.95605, 0.24313, 0.85275
212, 60, 0.28395, 0.66931, -0.52336, -0.6001, 0.1709, -0.78174, 0.00, 0.63037, -0.50049, -0.59326, -1.00, 0.93066, 0.96484, 0.23824, 0.84699
213, 55, 0.28044, 0.64617, -0.52279, -0.75391, 0.39746, -0.52295, 0.00, 0.36304, -0.41162, -0.83594, -1.00, 0.93604, 0.95313, 0.23516, 0.85457
214, 60, 0.28395, 0.66931, -0.52336, -0.6001, 0.1709, -0.78174, 0.00, 0.63037, -0.50049, -0.59326, -1.00, 0.93066, 0.96484, 0.23824, 0.84699
215, 56, 0.29951, 0.67934, -0.53368, -0.83594, 0.43115, -0.3396, 0.00, 0.20557, -0.32764, -0.92236, -1.00, 0.93701, 0.97412, 0.23434, 0.84064
216, 58, 0.30498, 0.68831, -0.54041, -0.8501, 0.44531, -0.28076, 0.00, 0.16016, -0.28931, -0.94385, -1.00, 0.93945, 0.98047, 0.23256, 0.83663
217, 56, 0.29951, 0.67934, -0.53368, -0.83594, 0.43115, -0.3396, 0.00, 0.20557, -0.32764, -0.92236, -1.00, 0.93701, 0.97412, 0.23434, 0.84064
218, 61, 0.30059, 0.68867, -0.52879, -0.73682, 0.57666, -0.35278, 0.00, 0.26147, -0.23792, -0.93555, -1.00, 0.93262, 0.97852, 0.23673, 0.83778
219, 61, 0.30059, 0.68867, -0.52879, -0.73682, 0.57666, -0.35278, 0.00, 0.26147, -0.23792, -0.93555, -1.00, 0.93262, 0.97852, 0.23673, 0.83778
220, 62, 0.30792, 0.69341, -0.53976, -0.7793, 0.56201, -0.27759, 0.00, 0.14807, -0.26538, -0.95264, -1.00, 0.93896, 0.98291, 0.2329, 0.83474
221, 58, 0.30498, 0.68831, -0.54041, -0.8501, 0.44531, -0.28076, 0.00, 0.16016, -0.28931, -0.94385, -1.00, 0.93945, 0.98047, 0.23256, 0.83663
222, 63, 0.31118, 0.69964, -0.53466, -0.72559, 0.67188, -0.14746, 0.00, 0.10901, -0.09924, -0.98926, -1.00, 0.93604, 0.98633, 0.23456, 0.83258
223, 62, 0.30792, 0.69341, -0.53976, -0.7793, 0.56201, -0.27759, 0.00, 0.14807, -0.26538, -0.95264, -1.00, 0.93896, 0.98291, 0.2329, 0.83474
224, 61, 0.30059, 0.68867, -0.52879, -0.73682, 0.57666, -0.35278, 0.00, 0.26147, -0.23792, -0.93555, -1.00, 0.93262, 0.97852, 0.23673, 0.83778
225, 61, 0.30059, 0.68867, -0.52879, -0.73682, 0.57666, -0.35278, 0.00, 0.26147, -0.23792, -0.93555, -1.00, 0.93262, 0.97852, 0.23673, 0.83778
226, 64, 0.31324, 0.70116, -0.52741, -0.68164, 0.73145, 0.02939, 0.00, 0.06348, 0.09906, -0.99316, -1.00, 0.93262, 0.98779, 0.23674, 0.83168
227, 63, 0.31118, 0.69964, -0.53466, -0.72559, 0.67188, -0.14746, 0.00, 0.10901, -0.09924, -0.98926, -1.00, 0.93604, 0.98633, 0.23456, 0.83258
228, 65, 0.28226, 0.67696, -0.51894, -0.66211, 0.64795, -0.37646, 0.00, 0.3147, -0.2157, -0.92432, -1.00, 0.92627, 0.96729, 0.24083, 0.84523
229, 56, 0.29951, 0.67934, -0.53368, -0.83594, 0.43115, -0.3396, 0.00, 0.20557, -0.32764, -0.92236, -1.00, 0.93701, 0.97412, 0.23434, 0.84064
230, 60, 0.28395, 0.66931, -0.52336, -0.6001, 0.1709, -0.78174, 0.00, 0.63037, -0.50049, -0.59326, -1.00, 0.93066, 0.96484, 0.23824, 0.84699
231, 65, 0.28226, 0.67696, -0.51894, -0.66211, 0.64795, -0.37646, 0.00, 0.3147, -0.2157, -0.92432, -1.00, 0.92627, 0.96729, 0.24083, 0.84523
232, 60, 0.28395, 0.66931, -0.52336, -0.6001, 0.1709, -0.78174, 0.00, 0.63037, -0.50049, -0.59326, -1.00, 0.93066, 0.96484, 0.23824, 0.84699
233, 54, 0.26709, 0.6628, -0.51259, -0.58057, 0.43555, -0.68799, 0.00, 0.52197, -0.44922, -0.7251, -1.00, 0.92285, 0.95605, 0.24313, 0.85275
234, 56, 0.29951, 0.67934, -0.53368, -0.83594, 0.43115, -0.3396, 0.00, 0.20557, -0.32764, -0.92236, -1.00, 0.93701, 0.97412, 0.23434, 0.84064
235, 65, 0.28226, 0.67696, -0.51894, -0.66211, 0.64795, -0.37646, 0.00, 0.3147, -0.2157, -0.92432, -1.00, 0.92627, 0.96729, 0.24083, 0.84523
236, 61, 0.30059, 0.68867, -0.52879, -0.73682, 0.57666, -0.35278, 0.00, 0.26147, -0.23792, -0.93555, -1.00, 0.93262, 0.97852, 0.23673, 0.83778
237, 61, 0.30059, 0.68867, -0.52879, -0.73682, 0.57666, -0.35278, 0.00, 0.26147, -0.23792, -0.93555, -1.00, 0.93262, 0.97852, 0.23673, 0.83778
238, 66, 0.30274, 0.69255, -0.52432, -0.65088, 0.75928, 0.0034, 0.00, 0.09253, 0.08374, -0.99219, -1.00, 0.93018, 0.98096, 0.23825, 0.83615
239, 64, 0.31324, 0.70116, -0.52741, -0.68164, 0.73145, 0.02939, 0.00, 0.06348, 0.09906, -0.99316, -1.00, 0.93262, 0.98779, 0.23674, 0.83168
240, 65, 0.28226, 0.67696, -0.51894, -0.66211, 0.64795, -0.37646, 0.00, 0.3147, -0.2157, -0.92432, -1.00, 0.92627, 0.96729, 0.24083, 0.84523
241, 66, 0.30274, 0.69255, -0.52432, -0.65088, 0.75928, 0.0034, 0.00, 0.09253, 0.08374, -0.99219, -1.00, 0.93018, 0.98096, 0.23825, 0.83615
242, 61, 0.30059, 0.68867, -0.52879, -0.73682, 0.57666, -0.35278, 0.00, 0.26147, -0.23792, -0.93555, -1.00, 0.93262, 0.97852, 0.23673, 0.83778
243, 67, 0.31114, 0.69632, -0.50876, -0.66748, 0.73486, 0.12189, 0.00, 0.04004, 0.19885, -0.979, -1.00, 0.92236, 0.98682, 0.24313, 0.83175
244, 64, 0.31324, 0.70116, -0.52741, -0.68164, 0.73145, 0.02939, 0.00, 0.06348, 0.09906, -0.99316, -1.00, 0.93262, 0.98779, 0.23674, 0.83168
245, 66, 0.30274, 0.69255, -0.52432, -0.65088, 0.75928, 0.0034, 0.00, 0.09253, 0.08374, -0.99219, -1.00, 0.93018, 0.98096, 0.23825, 0.83615
246, 67, 0.31114, 0.69632, -0.50876, -0.66748, 0.73486, 0.12189, 0.00, 0.04004, 0.19885, -0.979, -1.00, 0.92236, 0.98682, 0.24313, 0.83175
247, 66, 0.30274, 0.69255, -0.52432, -0.65088, 0.75928, 0.0034, 0.00, 0.09253, 0.08374, -0.99219, -1.00, 0.93018, 0.98096, 0.23825, 0.83615
248, 68, 0.29919, 0.68512, -0.51129, -0.55322, 0.82373, 0.12427, 0.00, 0.03351, 0.17114, -0.98486, -1.00, 0.92236, 0.97803, 0.24312, 0.83791
249, 68, 0.29919, 0.68512, -0.51129, -0.55322, 0.82373, 0.12427, 0.00, 0.03351, 0.17114, -0.98486, -1.00, 0.92236, 0.97803, 0.24312, 0.83791
250, 66, 0.30274, 0.69255, -0.52432, -0.65088, 0.75928, 0.0034, 0.00, 0.09253, 0.08374, -0.99219, -1.00, 0.93018, 0.98096, 0.23825, 0.83615
251, 65, 0.28226, 0.67696, -0.51894, -0.66211, 0.64795, -0.37646, 0.00, 0.3147, -0.2157, -0.92432, -1.00, 0.92627, 0.96729, 0.24083, 0.84523
252, 69, 0.30973, 0.69374, -0.4968, -0.6792, 0.73096, 0.0658, 0.00, 0.0546, 0.13977, -0.98877, -1.00, 0.91553, 0.98633, 0.24739, 0.83203
253, 67, 0.31114, 0.69632, -0.50876, -0.66748, 0.73486, 0.12189, 0.00, 0.04004, 0.19885, -0.979, -1.00, 0.92236, 0.98682, 0.24313, 0.83175
254, 68, 0.29919, 0.68512, -0.51129, -0.55322, 0.82373, 0.12427, 0.00, 0.03351, 0.17114, -0.98486, -1.00, 0.92236, 0.97803, 0.24312, 0.83791
255, 65, 0.28226, 0.67696, -0.51894, -0.66211, 0.64795, -0.37646, 0.00, 0.3147, -0.2157, -0.92432, -1.00, 0.92627, 0.96729, 0.24083, 0.84523
256, 54, 0.26709, 0.6628, -0.51259, -0.58057, 0.43555, -0.68799, 0.00, 0.52197, -0.44922, -0.7251, -1.00, 0.92285, 0.95605, 0.24313, 0.85275
257, 70, 0.27546, 0.67443, -0.50764, -0.5459, 0.81055, -0.21106, 0.00, 0.17908, -0.13306, -0.97461, -1.00, 0.91943, 0.96387, 0.24497, 0.84743
258, 68, 0.29919, 0.68512, -0.51129, -0.55322, 0.82373, 0.12427, 0.00, 0.03351, 0.17114, -0.98486, -1.00, 0.92236, 0.97803, 0.24312, 0.83791
259, 65, 0.28226, 0.67696, -0.51894, -0.66211, 0.64795, -0.37646, 0.00, 0.3147, -0.2157, -0.92432, -1.00, 0.92627, 0.96729, 0.24083, 0.84523
260, 70, 0.27546, 0.67443, -0.50764, -0.5459, 0.81055, -0.21106, 0.00, 0.17908, -0.13306, -0.97461, -1.00, 0.91943, 0.96387, 0.24497, 0.84743
261, 54, 0.26709, 0.6628, -0.51259, -0.58057, 0.43555, -0.68799, 0.00, 0.52197, -0.44922, -0.7251, -1.00, 0.92285, 0.95605, 0.24313, 0.85275
262, 51, 0.23602, 0.65607, -0.4851, -0.55908, 0.70898, -0.42944, 0.00, 0.32739, -0.28687, -0.90039, -1.00, 0.90479, 0.94141, 0.25436, 0.86218
263, 70, 0.27546, 0.67443, -0.50764, -0.5459, 0.81055, -0.21106, 0.00, 0.17908, -0.13306, -0.97461, -1.00, 0.91943, 0.96387, 0.24497, 0.84743
264, 69, 0.30973, 0.69374, -0.4968, -0.6792, 0.73096, 0.0658, 0.00, 0.0546, 0.13977, -0.98877, -1.00, 0.91553, 0.98633, 0.24739, 0.83203
265, 68, 0.29919, 0.68512, -0.51129, -0.55322, 0.82373, 0.12427, 0.00, 0.03351, 0.17114, -0.98486, -1.00, 0.92236, 0.97803, 0.24312, 0.83791
266, 71, 0.29834, 0.68339, -0.49953, -0.48315, 0.87549, 0.01878, 0.00, 0.08588, 0.06873, -0.99414, -1.00, 0.91602, 0.97803, 0.24711, 0.83795
267, 70, 0.27546, 0.67443, -0.50764, -0.5459, 0.81055, -0.21106, 0.00, 0.17908, -0.13306, -0.97461, -1.00, 0.91943, 0.96387, 0.24497, 0.84743
268, 71, 0.29834, 0.68339, -0.49953, -0.48315, 0.87549, 0.01878, 0.00, 0.08588, 0.06873, -0.99414, -1.00, 0.91602, 0.97803, 0.24711, 0.83795
269, 68, 0.29919, 0.68512, -0.51129, -0.55322, 0.82373, 0.12427, 0.00, 0.03351, 0.17114, -0.98486, -1.00, 0.92236, 0.97803, 0.24312, 0.83791
270, 69, 0.30973, 0.69374, -0.4968, -0.6792, 0.73096, 0.0658, 0.00, 0.0546, 0.13977, -0.98877, -1.00, 0.91553, 0.98633, 0.24739, 0.83203
271, 71, 0.29834, 0.68339, -0.49953, -0.48315, 0.87549, 0.01878, 0.00, 0.08588, 0.06873, -0.99414, -1.00, 0.91602, 0.97803, 0.24711, 0.83795
272, 72, 0.30076, 0.68424, -0.48232, -0.44409, 0.89551, 0.03644, 0.00, 0.08112, 0.08063, -0.99365, -1.00, 0.90625, 0.98047, 0.25286, 0.83646
273, 69, 0.30973, 0.69374, -0.4968, -0.6792, 0.73096, 0.0658, 0.00, 0.0546, 0.13977, -0.98877, -1.00, 0.91553, 0.98633, 0.24739, 0.83203
274, 72, 0.30076, 0.68424, -0.48232, -0.44409, 0.89551, 0.03644, 0.00, 0.08112, 0.08063, -0.99365, -1.00, 0.90625, 0.98047, 0.25286, 0.83646
275, 73, 0.30988, 0.69238, -0.48183, -0.67236, 0.73877, 0.04401, 0.00, 0.04953, 0.10425, -0.99316, -1.00, 0.90674, 0.98682, 0.25254, 0.83208
276, 74, 0.31043, 0.69246, -0.46559, -0.66602, 0.74463, -0.05066, 0.00, 0.12347, 0.04294, -0.99121, -1.00, 0.89746, 0.98828, 0.25811, 0.83147
277, 73, 0.30988, 0.69238, -0.48183, -0.67236, 0.73877, 0.04401, 0.00, 0.04953, 0.10425, -0.99316, -1.00, 0.90674, 0.98682, 0.25254, 0.83208
278, 72, 0.30076, 0.68424, -0.48232, -0.44409, 0.89551, 0.03644, 0.00, 0.08112, 0.08063, -0.99365, -1.00, 0.90625, 0.98047, 0.25286, 0.83646
279, 71, 0.29834, 0.68339, -0.49953, -0.48315, 0.87549, 0.01878, 0.00, 0.08588, 0.06873, -0.99414, -1.00, 0.91602, 0.97803, 0.24711, 0.83795
280, 70, 0.27546, 0.67443, -0.50764, -0.5459, 0.81055, -0.21106, 0.00, 0.17908, -0.13306, -0.97461, -1.00, 0.91943, 0.96387, 0.24497, 0.84743
281, 75, 0.27792, 0.67983, -0.48948, -0.33398, 0.92334, -0.18896, 0.00, 0.16223, -0.14111, -0.97656, -1.00, 0.90918, 0.96729, 0.25125, 0.84512
282, 70, 0.27546, 0.67443, -0.50764, -0.5459, 0.81055, -0.21106, 0.00, 0.17908, -0.13306, -0.97461, -1.00, 0.91943, 0.96387, 0.24497, 0.84743
283, 51, 0.23602, 0.65607, -0.4851, -0.55908, 0.70898, -0.42944, 0.00, 0.32739, -0.28687, -0.90039, -1.00, 0.90479, 0.94141, 0.25436, 0.86218
284, 75, 0.27792, 0.67983, -0.48948, -0.33398, 0.92334, -0.18896, 0.00, 0.16223, -0.14111, -0.97656, -1.00, 0.90918, 0.96729, 0.25125, 0.84512
285, 71, 0.29834, 0.68339, -0.49953, -0.48315, 0.87549, 0.01878, 0.00, 0.08588, 0.06873, -0.99414, -1.00, 0.91602, 0.97803, 0.24711, 0.83795
286, 75, 0.27792, 0.67983, -0.48948, -0.33398, 0.92334, -0.18896, 0.00, 0.16223, -0.14111, -0.97656, -1.00, 0.90918, 0.96729, 0.25125, 0.84512
287, 72, 0.30076, 0.68424, -0.48232, -0.44409, 0.89551, 0.03644, 0.00, 0.08112, 0.08063, -0.99365, -1.00, 0.90625, 0.98047, 0.25286, 0.83646
288, 74, 0.31043, 0.69246, -0.46559, -0.66602, 0.74463, -0.05066, 0.00, 0.12347, 0.04294, -0.99121, -1.00, 0.89746, 0.98828, 0.25811, 0.83147
289, 72, 0.30076, 0.68424, -0.48232, -0.44409, 0.89551, 0.03644, 0.00, 0.08112, 0.08063, -0.99365, -1.00, 0.90625, 0.98047, 0.25286, 0.83646
290, 76, 0.29642, 0.67951, -0.45972, -0.34546, 0.93848, -0.01176, 0.00, 0.12201, 0.0325, -0.99219, -1.00, 0.89307, 0.97852, 0.26078, 0.83749
291, 76, 0.29642, 0.67951, -0.45972, -0.34546, 0.93848, -0.01176, 0.00, 0.12201, 0.0325, -0.99219, -1.00, 0.89307, 0.97852, 0.26078, 0.83749
292, 77, 0.306, 0.69134, -0.44531, -0.61426, 0.77051, -0.16943, 0.00, 0.14624, -0.09979, -0.98438, -1.00, 0.88525, 0.9873, 0.26515, 0.83184
293, 74, 0.31043, 0.69246, -0.46559, -0.66602, 0.74463, -0.05066, 0.00, 0.12347, 0.04294, -0.99121, -1.00, 0.89746, 0.98828, 0.25811, 0.83147
294, 72, 0.30076, 0.68424, -0.48232, -0.44409, 0.89551, 0.03644, 0.00, 0.08112, 0.08063, -0.99365, -1.00, 0.90625, 0.98047, 0.25286, 0.83646
295, 75, 0.27792, 0.67983, -0.48948, -0.33398, 0.92334, -0.18896, 0.00, 0.16223, -0.14111, -0.97656, -1.00, 0.90918, 0.96729, 0.25125, 0.84512
